年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,5,25,14,9,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,5,,B03,120.676852,24.155758,3
2021,5,25,14,32,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,4,5,1,18,43,2,9,1,4,C02,7,9,4,9,2,14,,43,43,1,4,8,C02,120.64585,24.160233,2
2021,5,25,14,45,臺中市,潭子區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,3,4,1,12,22,2,9,3,4,B03,7,8,1,8,2,1,,22,22,1,22,8,B03,120.710958,24.205476,2
2021,5,25,14,46,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,26,3,10,1,1,B03,7,6,1,8,2,6,,26,26,1,21,8,B03,120.655808,24.159055,2
2021,5,25,14,51,臺中市,西屯區,0,1,0,8,1,5,40,14,7,1,5,4,5,7,4,4,9,4,4,2,12,7,3,10,1,1,B03,7,7,1,8,2,8,,7,7,1,21,8,B03,120.663593,24.167723,2
2021,5,25,14,52,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,16,23,3,10,3,4,C03,7,9,1,10,1,11,,23,23,1,22,9,C03,120.656918,24.170141,2
2021,5,25,14,52,臺中市,大肚區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.577927,24.118318,3
2021,5,25,14,55,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,C03,,,1,,2,,,6,6,1,4,,C03,120.67,24.182,3
2021,5,25,14,59,臺中市,梧棲區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,A31,,,1,,2,,,23,,1,10,,A31,120.523255,24.224009,3
2021,5,25,15,0,臺中市,南區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,2,1,10,5,5,2,12,23,2,7,1,1,C03,7,9,1,10,2,12,,23,23,1,21,8,C03,120.666852,24.115389,2
2021,5,25,15,0,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,26,,1,22,,B03,120.64194,24.157842,3
2021,5,25,15,0,臺中市,清水區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,12,,1,,,B03,120.575249,24.268321,3
2021,5,25,15,0,臺中市,神岡區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,,,,8,,9,,,43,,1,,,,120.694361,24.245573,3
2021,5,25,15,19,臺中市,清水區,0,0,0,8,1,5,70,4,7,1,5,4,5,7,1,1,1,2,1,1,16,23,3,10,1,1,A12,7,9,1,7,2,1,,23,23,1,6,5,A12,120.590425,24.304182,3
2021,5,25,15,25,臺中市,北區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,17,40,3,10,1,1,B03,7,15,1,8,2,4,,40,40,1,22,9,B03,120.691974,24.156146,2
2021,5,25,15,26,臺中市,梧棲區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,12,23,2,8,1,1,C03,7,9,1,10,2,12,,23,23,1,12,8,C03,120.5277,24.244059,2
2021,5,25,15,40,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.61622,24.152596,3
2021,5,25,15,57,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,6,,1,22,,B03,120.653022,24.140897,3
2021,5,25,16,1,臺中市,北屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,13,,6,6,1,5,8,C03,120.6962,24.1629,2
2021,5,25,16,10,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,19,1,21,,B03,120.69619,24.18478,3
2021,5,25,16,22,臺中市,外埔區,0,0,0,8,1,5,50,3,1,1,5,4,5,7,1,1,4,5,5,1,17,26,3,10,1,1,A12,7,4,1,3,2,2,,1,26,1,21,8,A12,120.633491,24.340715,3
2021,5,25,16,23,臺中市,西屯區,0,0,0,,,,40,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,16,1,22,,B03,120.643672,24.165195,3
2021,5,25,16,25,臺中市,沙鹿區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,6,,B03,120.563976,24.248447,3
2021,5,25,16,27,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,12,,B03,120.652228,24.206346,3
2021,5,25,16,34,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,23,,1,22,,B02,120.695461,24.235729,3
2021,5,25,16,37,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,42,,1,22,,C03,120.618806,24.184578,3
2021,5,25,16,42,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,26,3,10,1,1,B03,7,6,1,8,2,2,,26,26,1,21,8,B03,120.629025,24.205764,2
2021,5,25,16,42,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,37,,1,5,,C03,120.711446,24.149246,3
2021,5,25,16,50,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,23,3,10,3,4,B03,7,9,1,8,2,6,,23,23,1,22,8,B03,120.621694,24.183402,2
2021,5,25,16,52,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,4,1,16,19,3,10,1,4,B03,7,1,1,8,2,8,,19,19,1,19,8,B03,120.619729,24.354118,2
2021,5,25,16,56,臺中市,南屯區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.650033,24.141913,3
2021,5,25,16,56,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,21,,B03,120.7346,24.144931,3
2021,5,25,17,3,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,16,,1,22,,B03,120.613128,24.149283,3
2021,5,25,17,10,臺中市,大雅區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,5,5,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.614666,24.221103,2
2021,5,25,17,11,臺中市,大雅區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,9,4,4,1,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,9,C03,120.64072,24.2191,2
2021,5,25,17,12,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,4,2,13,23,3,10,1,1,C03,7,9,3,18,2,11,,23,23,1,9,8,C03,120.67142,24.158557,2
2021,5,25,17,14,臺中市,潭子區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,1,1,10,5,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,2,,10,10,1,22,8,B03,120.702277,24.188494,2
2021,5,25,17,15,臺中市,霧峰區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,2,23,3,10,1,1,B12,7,9,1,7,2,2,,23,23,1,21,8,B12,120.67436,24.041518,2
2021,5,25,17,18,臺中市,大肚區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,1,17,19,3,10,1,1,B03,7,1,1,8,2,15,,19,19,1,2,8,B03,120.565198,24.123286,2
2021,5,25,17,19,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,9,3,10,1,1,B12,7,6,1,8,2,5,,9,9,1,21,1,B12,120.62513,24.106216,2
2021,5,25,17,20,臺中市,大雅區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,13,16,2,7,1,1,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.64478,24.226538,2
2021,5,25,17,20,臺中市,大雅區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,4,4,1,17,25,2,9,1,1,C03,7,9,3,18,2,11,,25,25,1,22,9,C03,120.63105,24.21091,2
2021,5,25,17,23,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,13,16,3,10,1,1,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.700716,24.149317,2
2021,5,25,17,24,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,1,,6,6,1,22,8,B03,120.598471,24.204298,2
2021,5,25,17,26,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B12,,,1,,1,,,23,23,1,21,,B12,120.648885,24.163081,3
2021,5,25,17,27,臺中市,大雅區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,5,5,5,1,17,26,3,10,1,1,C03,7,11,1,10,2,14,,26,26,1,21,8,C03,120.655283,24.235765,2
2021,5,25,17,30,臺中市,神岡區,0,2,0,8,1,5,50,5,9,1,5,4,5,7,1,1,10,5,5,2,17,42,2,9,3,4,C03,7,9,1,10,4,12,,42,42,1,22,9,C03,120.663794,24.258415,2
2021,5,25,17,30,臺中市,神岡區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,16,,1,22,,C03,120.688543,24.239805,3
2021,5,25,17,31,臺中市,潭子區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,4,5,5,2,18,23,2,9,1,1,C03,7,12,1,10,2,12,,23,23,1,21,9,C03,120.722925,24.192938,2
2021,5,25,17,35,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,4,4,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,4,,10,10,1,22,8,B03,120.666554,24.166784,2
2021,5,25,17,39,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,17,,2,22,,B12,120.714383,24.244989,3
2021,5,25,17,43,臺中市,南屯區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,3,4,B03,7,9,1,8,2,1,,23,23,1,22,8,B03,120.646699,24.150709,2
2021,5,25,17,43,臺中市,西屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,2,1,10,5,5,2,13,16,2,9,3,4,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.661288,24.164061,2
2021,5,25,17,43,臺中市,大甲區,0,1,0,8,1,5,60,14,9,1,5,4,5,7,4,4,5,4,4,1,12,17,3,10,1,1,B03,7,9,1,8,2,2,,17,17,1,21,1,B03,120.612813,24.352605,2
2021,5,25,17,47,臺中市,西屯區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,27,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.617038,24.168393,2
2021,5,25,17,54,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,,,,7,,11,,,43,,1,,,,120.725281,24.111004,3
2021,5,25,17,55,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,,1,12,,B03,120.630956,24.16216,3
2021,5,25,17,59,臺中市,大里區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,1,1,5,5,5,1,13,22,2,9,1,1,C03,7,9,6,18,2,11,,22,22,1,5,8,C03,120.68586,24.108879,2
2021,5,25,18,0,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,9,2,12,,6,6,1,22,9,C03,120.687602,24.163849,2
2021,5,25,18,8,臺中市,大肚區,0,0,0,8,,,30,,,,,,,,,,,,,,,43,,,,,,,,7,,11,,,43,43,1,,,,120.574148,24.157785,3
2021,5,25,18,9,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,12,,B03,120.646175,24.181831,3
2021,5,25,18,10,臺中市,后里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,5,,23,23,1,20,5,B03,120.75039,24.324469,2
2021,5,25,18,11,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,12,,1,10,,B12,120.7358,24.1793,3
2021,5,25,18,12,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,23,16,1,,,B03,120.69093,24.091313,3
2021,5,25,18,15,臺中市,東區,0,1,0,8,2,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,12,23,2,9,1,1,C02,7,9,1,9,2,11,,23,23,1,21,8,C02,120.701231,24.126111,2
2021,5,25,18,16,臺中市,西屯區,0,0,0,,,,40,,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,23,17,1,22,,B03,120.638413,24.181747,3
2021,5,25,18,21,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,17,,1,22,,B03,120.619835,24.196826,3
2021,5,25,18,25,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.712058,24.251373,3
2021,5,25,18,28,臺中市,北區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,4,2,16,6,2,9,1,1,C04,7,5,1,10,2,14,,6,6,1,5,8,C04,120.674233,24.172308,2
2021,5,25,18,33,臺中市,中區,0,1,0,8,3,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,23,2,7,1,1,C03,7,7,1,9,1,14,,23,23,1,22,9,C03,120.675057,24.142125,2
2021,5,25,18,40,臺中市,東區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,8,,10,10,1,22,8,B03,120.692887,24.133426,2
2021,5,25,18,52,臺中市,新社區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,4,5,1,16,23,3,10,1,1,B03,7,6,1,10,2,2,,44,23,1,22,8,B03,120.810428,24.24582,2
2021,5,25,18,54,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,C03,,,1,,10,,,44,12,1,22,,C03,120.63917,24.14286,3
2021,5,25,18,58,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.660193,24.147336,3
2021,5,25,19,0,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B11,,,1,,2,,,23,,1,21,,B11,120.677788,24.173977,3
2021,5,25,19,6,臺中市,南屯區,0,4,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,16,2,9,3,4,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.646497,24.146919,2
2021,5,25,19,6,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,22,,B03,120.64507,24.180727,3
2021,5,25,19,12,臺中市,龍井區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,1,3,1,2,18,23,2,9,3,4,C03,7,9,1,10,2,12,,23,23,1,9,1,C03,120.536757,24.219615,2
2021,5,25,19,13,臺中市,北區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,8,1,1,C03,7,5,4,11,2,11,,6,6,1,22,8,C03,120.685706,24.155931,2
2021,5,25,19,16,臺中市,烏日區,0,1,0,8,3,5,70,14,9,1,5,4,5,7,4,4,1,4,5,1,12,16,2,9,1,1,C03,7,9,5,10,2,11,,16,16,1,21,8,C03,120.613711,24.107848,2
2021,5,25,19,26,臺中市,太平區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,,,,7,,11,,,43,,1,,,,120.719869,24.124778,3
2021,5,25,19,27,臺中市,南屯區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,9,,1,22,,B03,120.633917,24.14621,3
2021,5,25,19,30,臺中市,神岡區,0,1,0,8,4,5,40,3,2,1,5,4,5,7,4,4,10,5,4,2,17,42,2,8,3,4,C03,7,9,1,10,2,12,,42,42,1,22,9,C03,120.70395,24.262015,2
2021,5,25,19,37,臺中市,神岡區,0,1,0,8,3,5,50,3,2,1,5,4,5,7,1,1,5,4,5,1,17,8,3,10,3,4,B03,7,5,1,8,2,15,,8,8,1,22,9,B03,120.656906,24.251338,2
2021,5,25,20,7,臺中市,南區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,9,5,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.6611,24.116805,2
2021,5,25,20,10,臺中市,南區,0,1,0,8,3,5,50,4,2,1,5,4,5,6,3,1,10,5,5,2,29,23,2,9,1,1,C03,7,6,1,10,2,12,,23,23,1,22,8,C03,120.6572,24.12102,2
2021,5,25,20,10,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,16,,1,21,,C03,120.669728,24.176398,3
2021,5,25,20,15,臺中市,南屯區,0,1,0,8,3,5,40,5,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B12,7,6,1,8,2,2,,6,6,1,22,8,B12,120.612175,24.150328,2
2021,5,25,20,15,臺中市,烏日區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.642946,24.078936,3
2021,5,25,20,17,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,42,1,21,,B03,120.634888,24.16257,3
2021,5,25,20,21,臺中市,西區,0,1,0,8,3,5,40,5,1,1,5,4,5,7,2,1,10,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,14,,8,8,1,22,9,C03,120.668527,24.132092,2
2021,5,25,20,25,臺中市,梧棲區,0,2,0,8,1,5,30,14,9,1,5,4,5,7,4,4,9,5,5,2,17,19,2,9,1,1,C03,7,1,1,10,2,11,,19,19,1,4,8,C03,120.540649,24.255352,2
2021,5,25,20,36,臺中市,龍井區,0,1,0,8,3,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,13,26,2,8,1,1,C03,7,4,1,10,2,12,,26,26,1,21,8,C03,120.591087,24.181202,2
2021,5,25,20,38,臺中市,大雅區,0,1,0,8,3,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,3,10,1,1,B03,7,5,1,8,2,1,,6,6,1,21,8,B03,120.655096,24.229769,2
2021,5,25,20,50,臺中市,南區,0,2,0,8,3,5,50,5,8,1,5,4,5,7,1,1,8,4,4,2,18,43,2,9,1,1,C01,7,14,1,9,2,12,,43,43,1,5,1,C01,120.659604,24.111466,2
2021,5,25,21,4,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,22,,B03,120.635003,24.168412,3
2021,5,25,21,8,臺中市,西屯區,0,2,0,8,3,5,30,3,1,1,5,4,5,7,4,4,9,4,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,11,,6,6,1,12,8,C03,120.628928,24.193141,2
2021,5,25,21,9,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,42,,1,,,B03,120.671378,24.174078,3
2021,5,25,21,33,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,22,,B12,120.701323,24.19122,3
2021,5,25,21,42,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.723566,24.156107,3
2021,5,25,21,55,臺中市,龍井區,0,0,0,,,,,,,,,,,,,,,,,,,44,,,,,B03,,,1,,2,,,44,44,1,22,,B03,120.52434,24.221426,3
2021,5,25,22,0,臺中市,南屯區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,22,,B03,120.618241,24.13568,3
2021,5,25,22,9,臺中市,北區,0,1,0,8,4,5,50,4,8,1,5,4,5,7,4,4,8,3,4,2,12,4,3,10,1,1,C03,7,7,1,10,2,14,,4,4,1,4,8,C03,120.68337,24.148335,2
2021,5,25,22,20,臺中市,梧棲區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,18,,1,16,,B03,120.531238,24.239757,3
2021,5,25,23,20,臺中市,神岡區,0,1,0,7,3,5,50,4,1,1,5,4,5,7,1,1,5,4,4,2,17,25,3,10,1,1,B03,7,5,1,8,2,1,,25,25,1,12,8,B03,120.696315,24.248404,2
2021,5,25,23,35,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,25,,1,5,,B03,120.67831,24.171535,3
2021,5,26,0,29,臺中市,西屯區,0,1,0,8,2,5,50,4,2,1,5,4,5,7,1,1,1,4,5,2,18,43,2,9,3,4,C03,7,9,1,10,2,15,,43,43,1,21,8,C03,120.649587,24.162304,2
2021,5,26,2,58,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,10,,,,,B02,,,1,,2,,,10,10,1,22,,B02,120.681563,24.151098,3
2021,5,26,5,48,臺中市,南區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,12,,1,22,,A12,120.705976,24.13047,3
2021,5,26,6,45,臺中市,大雅區,0,3,0,8,1,5,40,11,9,1,5,4,5,7,4,4,10,5,5,1,11,5,2,9,1,1,F03,7,9,8,20,2,16,,5,5,1,22,9,F03,120.652719,24.217563,2
2021,5,26,7,4,臺中市,南屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.65181,24.14027,2
2021,5,26,7,7,臺中市,神岡區,0,1,0,8,1,5,50,4,18,1,5,4,5,7,1,1,1,4,5,1,3,15,3,10,3,4,B03,7,5,1,8,2,8,,15,15,1,22,9,B03,120.684693,24.251886,2
2021,5,26,7,10,臺中市,大雅區,0,1,0,8,1,5,30,14,8,1,5,4,5,7,4,4,1,5,5,1,18,23,2,9,1,1,C03,7,9,1,10,2,15,,23,23,1,22,1,C03,120.61281,24.2106,2
2021,5,26,7,20,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,23,1,5,,C03,120.672756,24.131539,3
2021,5,26,7,23,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,3,10,1,1,B03,7,9,1,8,2,1,,25,25,1,22,8,B03,120.669354,24.162713,2
2021,5,26,7,26,臺中市,大里區,0,3,0,8,1,5,40,14,11,1,5,4,5,7,4,4,1,4,5,1,13,23,2,9,3,4,C03,7,9,1,10,2,11,,23,23,1,18,8,C03,120.689445,24.093532,2
2021,5,26,7,30,臺中市,清水區,0,0,0,,,,70,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,5,,B03,120.55049,24.293794,3
2021,5,26,7,39,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,9,5,4,2,12,1,3,10,1,1,C03,7,9,1,10,2,12,,1,1,1,21,8,C03,120.643369,24.199802,2
2021,5,26,7,41,臺中市,東區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,18,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,5,8,C03,120.705684,24.133214,2
2021,5,26,7,42,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,B03,,,1,,2,,,43,43,1,21,,B03,120.63871,24.181931,3
2021,5,26,7,43,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,22,1,C03,120.704179,24.183824,2
2021,5,26,7,49,臺中市,潭子區,0,2,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.703491,24.220988,2
2021,5,26,7,50,臺中市,梧棲區,0,0,0,8,,,60,,,,,,,,,,,,,,,42,,,,,B12,,,1,,2,,,42,42,1,9,,B12,120.524936,24.254519,3
2021,5,26,7,50,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,,,,,A11,,,1,,1,,,8,8,1,10,,A11,120.645145,24.404938,3
2021,5,26,7,56,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.726719,24.166874,3
2021,5,26,7,56,臺中市,龍井區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,29,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,5,1,C03,120.516996,24.221436,2
2021,5,26,8,0,臺中市,西屯區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,1,1,9,4,5,2,12,6,2,8,3,4,C03,7,5,1,10,2,14,,6,6,1,22,9,C03,120.594343,24.190923,2
2021,5,26,8,0,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,9,,B03,120.53535,24.256967,3
2021,5,26,8,5,臺中市,潭子區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,13,,6,6,1,22,8,C03,120.701561,24.207023,2
2021,5,26,8,10,臺中市,大里區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,23,,,,,C03,,,1,,2,,,23,23,1,19,,C03,120.701173,24.088744,3
2021,5,26,8,11,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,21,,B03,120.658332,24.157819,3
2021,5,26,8,12,臺中市,南區,0,0,0,8,1,5,50,4,9,1,5,4,5,7,2,1,5,5,5,2,13,16,3,10,1,1,C03,7,9,1,10,2,12,,16,16,1,21,8,C03,120.653479,24.122891,3
2021,5,26,8,14,臺中市,東勢區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,,A05,,,1,,2,,,17,,1,22,,A05,120.830536,24.251506,3
2021,5,26,8,15,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,,,B03,120.694903,24.111758,3
2021,5,26,8,16,臺中市,北屯區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,14,,16,16,1,20,8,C03,120.67624,24.18469,2
